survey,sheet,variable,code,label,code_num
inp,Physical Measurements&Body Mass,BMICATHY,5,Normal range (Adult only),5
inp,Physical Measurements&Body Mass,BMICATHY,6,Overweight,6
inp,Physical Measurements&Body Mass,BMICATHY,7,Obese Class 1,7
inp,Physical Measurements&Body Mass,BMICATHY,8,Obese Class 2 (Adult only),8
inp,Physical Measurements&Body Mass,BMICATHY,9,Obese Class 3 (Adult only),9
inp,Physical Measurements&Body Mass,BMICATHY,98,Measurement not taken - refusal,98
inp,Physical Measurements&Body Mass,BMICATHY,99,Measurement not taken - other reason,99
inp,Physical Measurements&Body Mass,BMIMCATW,0,Not applicable,0
inp,Physical Measurements&Body Mass,BMIMCATW,1,Underweight Class 3,1
inp,Physical Measurements&Body Mass,BMIMCATW,2,Underweight Class 2,2
inp,Physical Measurements&Body Mass,BMIMCATW,3,Underweight Class 1,3
inp,Physical Measurements&Body Mass,BMIMCATW,4,Normal range,4
inp,Physical Measurements&Body Mass,BMIMCATW,5,Normal range (Adult only),5
inp,Physical Measurements&Body Mass,BMIMCATW,6,Overweight,6
inp,Physical Measurements&Body Mass,BMIMCATW,7,Obese Class 1,7
inp,Physical Measurements&Body Mass,BMIMCATW,8,Obese Class 2 (Adult only),8
inp,Physical Measurements&Body Mass,BMIMCATW,9,Obese Class 3 (Adult only),9
inp,Physical Measurements&Body Mass,BMIMCATW,98,Measurement not taken - refusal,98
inp,Physical Measurements&Body Mass,BMIMCATW,99,Measurement not taken - other reason,99
inp,Physical Measurements&Body Mass,BMISC,0,Not applicable,0
inp,Physical Measurements&Body Mass,BMISC,98,Not measured,98
inp,Physical Measurements&Body Mass,BMISC,99,Not known,99
inp,Physical Measurements&Body Mass,PHDKGW2,0,Not applicable,0
inp,Physical Measurements&Body Mass,PHDKGW2,1,to 150. Continuous - one decimal*,1
inp,Physical Measurements&Body Mass,PHDKGW2,997,Measurement not taken - equipment faulty,997
inp,Physical Measurements&Body Mass,PHDKGW2,998,Measurement not taken - refusal,998
inp,Physical Measurements&Body Mass,PHDKGW2,999,Measurement not taken - other reason,999
inp,Physical Measurements&Body Mass,PHDCMH2,0,Not applicable,0
inp,Physical Measurements&Body Mass,PHDCMH2,1,to 210. Continuous - one decimal*,1
inp,Physical Measurements&Body Mass,PHDCMH2,997,Measurement not taken - equipment faulty,997
inp,Physical Measurements&Body Mass,PHDCMH2,998,Measurement not taken - refusal,998
inp,Physical Measurements&Body Mass,PHDCMH2,999,Measurement not taken - other reason,999
inp,Physical Measurements&Body Mass,PHDCMWBC,0,Not applicable,0
inp,Physical Measurements&Body Mass,PHDCMWBC,68,68cm and under,68
inp,Physical Measurements&Body Mass,PHDCMWBC,69,to 139. Continuous - one decimal,69
inp,Physical Measurements&Body Mass,PHDCMWBC,140,140cm and over,140
inp,Physical Measurements&Body Mass,PHDCMWBC,998,Measurement not taken - refusal,998
inp,Physical Measurements&Body Mass,PHDCMWBC,999,Measurement not taken - other reason,999
inp,Physical Measurements&Body Mass,PHDWCATM,0,Not applicable,0
inp,Physical Measurements&Body Mass,PHDWCATM,1,Not at risk (less than 94cm),1
inp,Physical Measurements&Body Mass,PHDWCATM,2,Increased risk (more than or equal to 94cm),2
inp,Physical Measurements&Body Mass,PHDWCATM,3,Substantially increased risk (more than or equal to 102cm ),3
inp,Physical Measurements&Body Mass,PHDWCATM,9,Not measured/Unable to be determined,9
inp,Physical Measurements&Body Mass,PHDWCATF,0,Not applicable,0
inp,Physical Measurements&Body Mass,PHDWCATF,1,Not at risk (less than 80cm),1
inp,Physical Measurements&Body Mass,PHDWCATF,2,Increased risk (more than or equal to 80cm),2
inp,Physical Measurements&Body Mass,PHDWCATF,3,Substantially increased risk (more than or equal to 88cm),3
inp,Physical Measurements&Body Mass,PHDWCATF,9,Not measured/Unable to be determined,9
inp,Physical Measurements&Body Mass,PHDHIP,0,Not applicable,0
inp,Physical Measurements&Body Mass,PHDHIP,1,to 200. Continuous - one decimal*,1
inp,Physical Measurements&Body Mass,PHDHIP,998,Measurement not taken - refusal,998
inp,Physical Measurements&Body Mass,PHDHIP,999,Measurement not taken - other reason,999
inp,Physical Measurements&Body Mass,WHRSC,0,Not applicable,0
inp,Physical Measurements&Body Mass,WHRSC,98,Measurement not taken - refusal,98
inp,Physical Measurements&Body Mass,WHRSC,99,Measurement not taken - other reason,99
inp,Physical Measurements&Body Mass,WHRCAT,0,Not applicable,0
inp,Physical Measurements&Body Mass,WHRCAT,1,At increased risk,1
inp,Physical Measurements&Body Mass,WHRCAT,2,Not at increased risk,2
inp,Physical Measurements&Body Mass,WHRCAT,9,Not measured/Unable to be determined,9
inp,Physical Measurements&Body Mass,BPCAT,0,Not applicable,0
inp,Physical Measurements&Body Mass,BPCAT,1,Normal (<120/80),1
inp,Physical Measurements&Body Mass,BPCAT,2,Normal - high (from 120/80 to < 140/90),2
inp,Physical Measurements&Body Mass,BPCAT,3,High (from 140/90 to <160/100),3
inp,Physical Measurements&Body Mass,BPCAT,4,Very high (from 160/100 to <180/110),4
inp,Physical Measurements&Body Mass,BPCAT,5,Severe (from 180/110),5
inp,Physical Measurements&Body Mass,BPCAT,6,Valid reading not obtained,6
inp,Physical Measurements&Body Mass,BPCAT,7,Measurement not taken,7
inp,Physical Measurements&Body Mass,SYSTOL,0,Not applicable,0
inp,Physical Measurements&Body Mass,SYSTOL,1,to 997. Continuous,1
inp,Physical Measurements&Body Mass,SYSTOL,998,Valid reading not obtained,998
inp,Physical Measurements&Body Mass,SYSTOL,999,Not measured,999
inp,Physical Measurements&Body Mass,DIASTOL,0,Not applicable,0
inp,Physical Measurements&Body Mass,DIASTOL,1,to 997. Continuous,1
inp,Physical Measurements&Body Mass,DIASTOL,998,Valid reading not obtained,998
inp,Physical Measurements&Body Mass,DIASTOL,999,Not measured,999
inp,Biomedical level,FASTSTAD,0,Not applicable,0
inp,Biomedical level,FASTSTAD,1,Fasted (8 hours or more),1
inp,Biomedical level,FASTSTAD,2,Did not fast,2
inp,Biomedical level,BIORESPC,0,Not applicable,0
inp,Biomedical level,BIORESPC,1,Did not proceed to Biomedical component,1
inp,Biomedical level,BIORESPC,2,Biomedical participant,2
inp,Biomedical level,MONTHCOL,1,January,1
inp,Biomedical level,MONTHCOL,2,February,2
inp,Biomedical level,MONTHCOL,3,March,3
inp,Biomedical level,MONTHCOL,4,April,4
inp,Biomedical level,MONTHCOL,5,May,5
inp,Biomedical level,MONTHCOL,6,June,6
inp,Biomedical level,MONTHCOL,7,July,7
inp,Biomedical level,MONTHCOL,8,August,8
inp,Biomedical level,MONTHCOL,9,September,9
inp,Biomedical level,MONTHCOL,10,October,10
inp,Biomedical level,MONTHCOL,11,November,11
inp,Biomedical level,MONTHCOL,12,December,12
inp,Biomedical level,MONTHCOL,97,Not applicable,97
inp,Biomedical level,MONTHCOL,98,Not reported,98
inp,Biomedical level,ABRSKRGC,1,Less than 10%,1
inp,Biomedical level,ABRSKRGC,2,10% to less than or equal to 15%,2
inp,Biomedical level,ABRSKRGC,3,Greater than 15%,3
inp,Biomedical level,ABRSKRGC,4,Auto High Risk (greater than 15%),4
inp,Biomedical level,ABRSKRGC,5,Auto High Risk (prior CVD event),5
inp,Biomedical level,ABRSKRGC,7,Not applicable,7
inp,Biomedical level,ABRSKRGC,9,Unable to calculate,9
inp,Biomedical level,ABRSKFLG,0,Not applicable,0
inp,Biomedical level,ABRSKFLG,1,All data available for Absolute risk calculation,1
inp,Biomedical level,ABRSKFLG,2,One or more components missing from Absolute risk calculation,2
inp,Biomedical level,CHOLNTR,0,Not applicable,0
inp,Biomedical level,CHOLNTR,1,Normal total cholesterol,1
inp,Biomedical level,CHOLNTR,2,Abnormal total cholesterol,2
inp,Biomedical level,CHOLNTR,8,Not reported,8
inp,Biomedical level,CHOLRESB,01,Less than 4.0,1
inp,Biomedical level,CHOLRESB,02,4.0 to less than 4.5,2
inp,Biomedical level,CHOLRESB,03,4.5 to less than 5.0,3
inp,Biomedical level,CHOLRESB,04,5.0 to less than 5.5,4
inp,Biomedical level,CHOLRESB,05,5.5 to less than 6.0,5
inp,Biomedical level,CHOLRESB,06,6.0 to less than 6.5,6
inp,Biomedical level,CHOLRESB,07,6.5 to less than 7.0,7
inp,Biomedical level,CHOLRESB,08,7.0 or more,8
inp,Biomedical level,CHOLRESB,97,Not applicable,97
inp,Biomedical level,CHOLRESB,98,Not reported,98
inp,Biomedical level,HDLCHNTR,0,Not applicable,0
inp,Biomedical level,HDLCHNTR,1,Normal HDL cholesterol (non sex dependent),1
inp,Biomedical level,HDLCHNTR,2,Abnormal HDL cholesterol (non sex dependent),2
inp,Biomedical level,HDLCHNTR,8,Not reported,8
inp,Biomedical level,HDLCHSEX,0,Not applicable,0
inp,Biomedical level,HDLCHSEX,1,Normal HDL cholesterol (sex dependent),1
inp,Biomedical level,HDLCHSEX,2,Abnormal HDL cholesterol (sex dependent),2
inp,Biomedical level,HDLCHSEX,8,Not reported,8
inp,Biomedical level,HDLCHREB,1,Less than 1.0,1
inp,Biomedical level,HDLCHREB,2,1.0 to less than 1.3,2
inp,Biomedical level,HDLCHREB,3,1.3 to less than 1.5,3
inp,Biomedical level,HDLCHREB,4,1.5 to less than 2.0,4
inp,Biomedical level,HDLCHREB,5,2.0 to less than 2.5,5
inp,Biomedical level,HDLCHREB,6,2.5 or more,6
inp,Biomedical level,HDLCHREB,7,Not applicable,7
inp,Biomedical level,HDLCHREB,8,Not reported,8
inp,Biomedical level,LDLNTR,0,Not applicable,0
inp,Biomedical level,LDLNTR,1,Normal LDL cholesterol,1
inp,Biomedical level,LDLNTR,2,Abnormal LDL cholesterol,2
inp,Biomedical level,LDLNTR,8,Not reported,8
inp,Biomedical level,LDLRESB,01,Less than 1.5,1
inp,Biomedical level,LDLRESB,02,1.5 to less than 2.0,2
inp,Biomedical level,LDLRESB,03,2.0 to less than 2.5,3
inp,Biomedical level,LDLRESB,04,2.5 to less than 3.0,4
inp,Biomedical level,LDLRESB,05,3.0 to less than 3.5,5
inp,Biomedical level,LDLRESB,06,3.5 to less than 4.0,6
inp,Biomedical level,LDLRESB,07,4.0 to less than 4.5,7
inp,Biomedical level,LDLRESB,08,4.5 or more,8
inp,Biomedical level,LDLRESB,97,Not applicable,97
inp,Biomedical level,LDLRESB,98,Not reported,98
inp,Biomedical level,TRIGNTR,0,Not applicable,0
inp,Biomedical level,TRIGNTR,1,Normal triglycerides,1
inp,Biomedical level,TRIGNTR,2,Abnormal triglycerides,2
inp,Biomedical level,TRIGNTR,8,Not reported,8
inp,Biomedical level,TRIGRESB,01,Less than 0.5,1
inp,Biomedical level,TRIGRESB,02,0.5 to less than 1.0,2
inp,Biomedical level,TRIGRESB,03,1.0 to less than 1.5,3
inp,Biomedical level,TRIGRESB,04,1.5 to less than 2.0,4
inp,Biomedical level,TRIGRESB,05,2.0 to less than 2.5,5
inp,Biomedical level,TRIGRESB,06,2.5 to less than 3.0,6
inp,Biomedical level,TRIGRESB,07,3.0 or more,7
inp,Biomedical level,TRIGRESB,97,Not applicable,97
inp,Biomedical level,TRIGRESB,98,Not reported,98
inp,Biomedical level,APOBNTR,0,Not applicable,0
inp,Biomedical level,APOBNTR,1,Normal ApoB,1
inp,Biomedical level,APOBNTR,2,Abnormal ApoB,2
inp,Biomedical level,APOBNTR,8,Not reported,8
inp,Biomedical level,APOBRESB,01,0.7 or less,1
inp,Biomedical level,APOBRESB,02,More than 0.7 to 0.8,2
inp,Biomedical level,APOBRESB,03,More than 0.8 to 0.9,3
inp,Biomedical level,APOBRESB,04,More than 0.9 to 1.0,4
inp,Biomedical level,APOBRESB,05,More than 1.0 to 1.1,5
inp,Biomedical level,APOBRESB,06,More than 1.1 to 1.2,6
inp,Biomedical level,APOBRESB,07,More than 1.2 to 1.3,7
inp,Biomedical level,APOBRESB,08,More than 1.3 to 1.4,8
inp,Biomedical level,APOBRESB,09,More than 1.4,9
inp,Biomedical level,APOBRESB,97,Not applicable,97
inp,Biomedical level,APOBRESB,98,Not reported,98
inp,Biomedical level,CVDMEDST,0,Not applicable,0
inp,Biomedical level,CVDMEDST,1,Has dyslipidaemia (using lipid medication and has abnormal lipid levels),1
inp,Biomedical level,CVDMEDST,2,Has dyslipidaemia (using lipid medication and has normal lipid levels),2
inp,Biomedical level,CVDMEDST,3,Has dyslipidaemia (not using lipid medication and has abnormal results),3
inp,Biomedical level,CVDMEDST,4,Does not have dyslipidaemia,4
inp,Biomedical level,CVDMEDST,8,Not reported,8
inp,Biomedical level,GLUCFPD,0,Not applicable,0
inp,Biomedical level,GLUCFPD,1,Fasting plasma glucose indicates no diabetes,1
inp,Biomedical level,GLUCFPD,2,Impaired fasting plasma glucose,2
inp,Biomedical level,GLUCFPD,3,Fasting plasma glucose indicates diabetes,3
inp,Biomedical level,GLUCFPD,8,Not reported,8
inp,Biomedical level,GLUCFREB,01,Less than 4.5,1
inp,Biomedical level,GLUCFREB,02,4.5 to less than 5.0,2
inp,Biomedical level,GLUCFREB,03,5.0 to less than 5.5,3
inp,Biomedical level,GLUCFREB,04,5.5 to less than 6.1,4
inp,Biomedical level,GLUCFREB,05,6.1 to less than 7.0,5
inp,Biomedical level,GLUCFREB,06,7.0 to less than 7.5,6
inp,Biomedical level,GLUCFREB,07,7.5 or more,7
inp,Biomedical level,GLUCFREB,97,Not applicable,97
inp,Biomedical level,GLUCFREB,98,Not reported,98
inp,Biomedical level,DIAHBRSK,0,Not applicable,0
inp,Biomedical level,DIAHBRSK,1,Normal - HbA1c < 6.0%,1
inp,Biomedical level,DIAHBRSK,2,At risk of diabetes - HbA1c 6.0 - 6.4 %,2
inp,Biomedical level,DIAHBRSK,3,Indicates diabetes - HbA1c greater than or equal to 6.5%,3
inp,Biomedical level,DIAHBRSK,8,Not reported,8
inp,Biomedical level,HBA1PREB,1,Less than 5.0,1
inp,Biomedical level,HBA1PREB,2,5.0 to less than 5.5,2
inp,Biomedical level,HBA1PREB,3,5.5 to less than 6.0,3
inp,Biomedical level,HBA1PREB,4,6.0 to less than 6.5,4
inp,Biomedical level,HBA1PREB,5,6.5 to less than 7.0,5
inp,Biomedical level,HBA1PREB,6,7.0 or more,6
inp,Biomedical level,HBA1PREB,7,Not applicable,7
inp,Biomedical level,HBA1PREB,8,Not reported,8
inp,Biomedical level,DIAHMRSK,0,Not applicable,0
inp,Biomedical level,DIAHMRSK,1,Normal - HbA1c <42 mmol/mol,1
inp,Biomedical level,DIAHMRSK,2,At risk of diabetes - HbA1c 42-47 mmol/mol,2
inp,Biomedical level,DIAHMRSK,3,Indicates diabetes - HbA1c greater than or equal to 48 mmol/mol,3
inp,Biomedical level,DIAHMRSK,8,Not reported,8
inp,Biomedical level,HBA1MREB,1,Less than 36,1
inp,Biomedical level,HBA1MREB,2,36 to less than 39,2
inp,Biomedical level,HBA1MREB,3,39 to less than 42,3
inp,Biomedical level,HBA1MREB,4,42 to less than 45,4
inp,Biomedical level,HBA1MREB,5,45 to less than 48,5
inp,Biomedical level,HBA1MREB,6,48 or more,6
inp,Biomedical level,HBA1MREB,7,Not applicable,7
inp,Biomedical level,HBA1MREB,8,Not reported,8
inp,Biomedical level,DIABPRVE,00,Not applicable,0
inp,Biomedical level,DIABPRVE,01,Has diabetes - Known diabetes,1
inp,Biomedical level,DIABPRVE,02,Has diabetes - Newly diagnosed diabetes,2
inp,Biomedical level,DIABPRVE,03,Does not have diabetes - Normal,3
inp,Biomedical level,DIABPRVE,04,Does not have diabetes - At risk of diabetes,4
inp,Biomedical level,DIABPRVE,08,Not reported,8
inp,Biomedical level,DIABFPGE,00,Not applicable,0
inp,Biomedical level,DIABFPGE,01,Has diabetes - Known diabetes,1
inp,Biomedical level,DIABFPGE,02,Has diabetes - Newly diagnosed diabetes,2
inp,Biomedical level,DIABFPGE,03,Does not have diabetes - Normal fasting plasma glucose,3
inp,Biomedical level,DIABFPGE,04,Does not have diabetes - Impaired fasting plasma glucose,4
inp,Biomedical level,DIABFPGE,08,Not reported,8
inp,Biomedical level,ACRNTR,0,Not applicable,0
inp,Biomedical level,ACRNTR,1,No presence of albuminuria,1
inp,Biomedical level,ACRNTR,2,Presence of albuminuria,2
inp,Biomedical level,ACRNTR,8,Not reported,8
inp,Biomedical level,ACRIPA,0,Not applicable,0
inp,Biomedical level,ACRIPA,1,Normoalbuminuria,1
inp,Biomedical level,ACRIPA,2,Microalbuminuria,2
inp,Biomedical level,ACRIPA,3,Macroalbuminuria,3
inp,Biomedical level,ACRIPA,8,Not reported,8
inp,Biomedical level,EGFRIMP,0,Not applicable,0
inp,Biomedical level,EGFRIMP,1,Normal eGFR,1
inp,Biomedical level,EGFRIMP,2,Impaired eGFR,2
inp,Biomedical level,EGFRIMP,8,Not reported,8
inp,Biomedical level,EGFRKDSA,0,Not applicable,0
inp,Biomedical level,EGFRKDSA,1,No indicators of CKD,1
inp,Biomedical level,EGFRKDSA,2,Stage 1,2
inp,Biomedical level,EGFRKDSA,3,Stage 2,3
inp,Biomedical level,EGFRKDSA,4,Stage 3a,4
inp,Biomedical level,EGFRKDSA,5,Stage 3b,5
inp,Biomedical level,EGFRKDSA,6,Stage 4-5,6
inp,Biomedical level,EGFRKDSA,8,Not reported,8
inp,Biomedical level,EGFRRESB,1,90 or more,1
inp,Biomedical level,EGFRRESB,2,75 to 89,2
inp,Biomedical level,EGFRRESB,3,60 to 74,3
inp,Biomedical level,EGFRRESB,4,45 to 59,4
inp,Biomedical level,EGFRRESB,5,30 to 44,5
inp,Biomedical level,EGFRRESB,6,Less than 30,6
inp,Biomedical level,EGFRRESB,97,Not applicable,97
inp,Biomedical level,EGFRRESB,98,Not reported,98
inp,Biomedical level,ALTNTR,0,Not applicable,0
inp,Biomedical level,ALTNTR,1,Normal ALT,1
inp,Biomedical level,ALTNTR,2,Abnormal ALT,2
inp,Biomedical level,ALTNTR,8,Not reported,8
inp,Biomedical level,ALTRESB,1,Less than 10,1
inp,Biomedical level,ALTRESB,2,10 to less than 15,2
inp,Biomedical level,ALTRESB,3,15 to less than 20,3
inp,Biomedical level,ALTRESB,4,20 to less than 25,4
inp,Biomedical level,ALTRESB,5,25 to less than 30,5
inp,Biomedical level,ALTRESB,6,30 to less than 35,6
inp,Biomedical level,ALTRESB,7,35 to less than 40,7
inp,Biomedical level,ALTRESB,8,40 to less than 45,8
inp,Biomedical level,ALTRESB,9,45 to less than 50,9
inp,Biomedical level,ALTRESB,10,50 or more,10
inp,Biomedical level,ALTRESB,97,Not applicable,97
inp,Biomedical level,ALTRESB,98,Not reported,98
inp,Biomedical level,GGTNTR,0,Not applicable,0
inp,Biomedical level,GGTNTR,1,Normal GGT,1
inp,Biomedical level,GGTNTR,2,Abnormal GGT,2
inp,Biomedical level,GGTNTR,8,Not reported,8
inp,Biomedical level,GGTRESB,1,10 or less,1
inp,Biomedical level,GGTRESB,2,More than 10 to 15,2
inp,Biomedical level,GGTRESB,3,More than 15 to 20,3
inp,Biomedical level,GGTRESB,4,More than 20 to 25,4
inp,Biomedical level,GGTRESB,5,More than 25 to 30,5
inp,Biomedical level,GGTRESB,6,More than 30 to 35,6
inp,Biomedical level,GGTRESB,7,More than 35 to 40,7
inp,Biomedical level,GGTRESB,8,More than 40 to 45,8
inp,Biomedical level,GGTRESB,9,More than 45 to 50,9
inp,Biomedical level,GGTRESB,10,More than 50 to 55,10
inp,Biomedical level,GGTRESB,11,More than 55 to 60,11
inp,Biomedical level,GGTRESB,12,More than 60,12
inp,Biomedical level,GGTRESB,97,Not applicable,97
inp,Biomedical level,GGTRESB,98,Not reported,98
inp,Biomedical level,COTINIES,0,Not applicable,0
inp,Biomedical level,COTINIES,1,Cotinine levels greater than or equal to 140 nmol/L,1
inp,Biomedical level,COTINIES,2,Cotinine levels less than 140 nmol/L,2
inp,Biomedical level,COTINIES,8,Not reported,8
inp,Biomedical level,FOLATREB,1,Less than 8.0,1
inp,Biomedical level,FOLATREB,2,8.0 to less than 11.0,2
inp,Biomedical level,FOLATREB,3,11.0 to less than 15.0,3
inp,Biomedical level,FOLATREB,4,15.0 to less than 20.0,4
inp,Biomedical level,FOLATREB,5,20.0 to less than 25.0,5
inp,Biomedical level,FOLATREB,6,25.0 to less than 30.0,6
inp,Biomedical level,FOLATREB,7,30.0 to less than 35.0,7
inp,Biomedical level,FOLATREB,8,35.0 to less than 40.0,8
inp,Biomedical level,FOLATREB,9,40.0 to less than 45.0,9
inp,Biomedical level,FOLATREB,10,45.0 or more,10
inp,Biomedical level,FOLATREB,97,Not applicable,97
inp,Biomedical level,FOLATREB,98,Not reported,98
inp,Biomedical level,B12RESB,1,Less than 145,1
inp,Biomedical level,B12RESB,2,145 to less than 180,2
inp,Biomedical level,B12RESB,3,180 to less than 220,3
inp,Biomedical level,B12RESB,4,220 to less than 300,4
inp,Biomedical level,B12RESB,5,300 to less than 400,5
inp,Biomedical level,B12RESB,6,400 to less than 500,6
